,Season,Rank,Player,Age,Position,Team,Games_Played,Goals,Assists,Points,Plus_Minus,Penalty_Minutes,Point_Shares,Even_Strength_Goals,Powerplay_Goals,Shorthanded_Goals,Game_Winning_Goals,Shots,Shooting_Percentage,Time_On_Ice,Avg_Time_On_Ice,Blocks,Hits,Faceoff_Wins,Faceoff_Losses,Faceoff_Percentage,Hart_Trophy?,Votes
12166,2004,2515,Sean Pronger\prongse01,31,C,VAN,3,0,1,1,-1,4,0.0,0,0,0,0,6,0.0,31,10.28333333,0.0,0,0.0,0.0,0.0,No,0
12167,2004,2516,Jeremy Reich\reichje01,24,LW,CBJ,9,0,1,1,-3,20,-0.1,0,0,0,0,3,0.0,69,7.633333333,0.0,0,0.0,0.0,0.0,No,0
12168,2004,2517,Brandon Reid\reidbr01,22,C,VAN,3,0,1,1,1,0,0.1,0,0,0,0,2,0.0,28,9.35,0.0,0,0.0,0.0,0.0,No,0
12169,2004,2518,Travis Roche\rochetr01,25,D,MIN,5,0,1,1,-3,0,0.0,0,0,0,0,5,0.0,81,16.11666667,0.0,0,0.0,0.0,0.0,No,0
12170,2004,2519,Kyle Rossiter\rossiky01,23,D,TOT,6,0,1,1,0,7,0.2,0,0,0,0,1,0.0,68,11.35,0.0,0,0.0,0.0,0.0,No,0
12171,2004,2520,Tony Salmelainen\salmeto01,22,LW,EDM,13,0,1,1,-1,4,-0.2,0,0,0,0,17,0.0,125,9.65,0.0,0,0.0,0.0,0.0,No,0
12172,2004,2521,Darrel Scoville\scovida01,28,D,CBJ,8,0,1,1,-4,6,0.0,0,0,0,0,5,0.0,154,19.23333333,0.0,0,0.0,0.0,0.0,No,0
12173,2004,2522,Alexei Smirnov\smirnal01,22,RW,MDA,8,0,1,1,0,2,0.0,0,0,0,0,8,0.0,58,7.283333333,0.0,0,0.0,0.0,0.0,No,0
12174,2004,2523,Jerred Smithson\smithje01,24,C,LAK,8,0,1,1,0,4,0.0,0,0,0,0,2,0.0,85,10.65,0.0,0,0.0,0.0,0.0,No,0
12175,2004,2524,Karl Stewart\stewaka01,20,LW,ATL,5,0,1,1,0,4,0.1,0,0,0,0,2,0.0,22,4.45,0.0,0,0.0,0.0,0.0,No,0
12176,2004,2525,Damian Surma\surmada01,23,LW,CAR,1,0,1,1,1,0,0.1,0,0,0,0,0,0.0,9,9.433333333,0.0,0,0.0,0.0,0.0,No,0
12177,2004,2526,Brian Swanson\swansbr01,27,C,ATL,2,0,1,1,0,0,0.1,0,0,0,0,0,0.0,13,6.583333333,0.0,0,0.0,0.0,0.0,No,0
12178,2004,2527,Roman Tvrdon\tvrdoro01,23,RW,WSH,9,0,1,1,-3,2,-0.2,0,0,0,0,7,0.0,96,10.68333333,0.0,0,0.0,0.0,0.0,No,0
12179,2004,2528,Scottie Upshall\upshasc01,20,LW,NSH,7,0,1,1,-2,0,-0.1,0,0,0,0,6,0.0,64,9.183333333,0.0,0,0.0,0.0,0.0,No,0
12180,2004,2529,Matt Walker\walkema01,23,D,STL,14,0,1,1,0,25,0.3,0,0,0,0,8,0.0,159,11.38333333,0.0,0,0.0,0.0,0.0,No,0
12181,2004,2530,Kyle Wanvig\wanviky01,23,RW,MIN,6,0,1,1,-2,10,-0.1,0,0,0,0,16,0.0,83,13.8,0.0,0,0.0,0.0,0.0,No,0
12182,2004,2531,Dwayne Zinger\zingedw01,27,D,WSH,7,0,1,1,2,9,0.3,0,0,0,0,0,0.0,38,5.4,0.0,0,0.0,0.0,0.0,No,0
12183,2004,2532,Sergei Zinovjev\zinovse01,23,C,BOS,10,0,1,1,1,2,0.0,0,0,0,0,8,0.0,98,9.8,0.0,0,0.0,0.0,0.0,No,0
12184,2004,2533,Mel Angelstad\angelme01,31,LW,WSH,2,0,0,0,0,2,0.0,0,0,0,0,1,0.0,26,13.0,0.0,0,0.0,0.0,0.0,No,0
12185,2004,2534,Ryan Barnes\barnery01,24,LW,DET,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5,2.366666667,0.0,0,0.0,0.0,0.0,No,0
12186,2004,2535,Derek Bekar\bekarde01,28,LW,NYI,4,0,0,0,0,2,0.0,0,0,0,0,3,0.0,22,5.583333333,0.0,0,0.0,0.0,0.0,No,0
12187,2004,2536,Goran Bezina\bezingo01,23,D,PHX,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0.0,16,5.283333333,0.0,0,0.0,0.0,0.0,No,0
12188,2004,2537,Dennis Bonvie\bonvide01,30,RW,COL,1,0,0,0,0,0,0.0,0,0,0,0,1,0.0,7,7.016666667,0.0,0,0.0,0.0,0.0,No,0
12189,2004,2538,Brad Boyes\boyesbr01,21,C,SJS,1,0,0,0,-2,2,-0.1,0,0,0,0,0,0.0,13,13.05,0.0,0,0.0,0.0,0.0,No,0
12190,2004,2539,Aris Brimanis\brimaar01,31,D,STL,13,0,0,0,0,4,0.2,0,0,0,0,3,0.0,156,12.03333333,0.0,0,0.0,0.0,0.0,No,0
12191,2004,2540,Dan Bylsma\bylsmda01,33,RW,MDA,11,0,0,0,-3,0,-0.2,0,0,0,0,6,0.0,78,7.066666667,0.0,0,0.0,0.0,0.0,No,0
12192,2004,2541,Gregory Campbell\campbgr01,20,LW,FLA,2,0,0,0,-1,5,-0.1,0,0,0,0,0,0.0,18,9.15,0.0,0,0.0,0.0,0.0,No,0
12193,2004,2542,Mike Commodore\commomi01,24,D,CGY,12,0,0,0,-4,25,-0.1,0,0,0,0,10,0.0,183,15.28333333,0.0,0,0.0,0.0,0.0,No,0
12194,2004,2543,Jakub Cutta\cuttaja01,22,D,WSH,3,0,0,0,-1,0,0.0,0,0,0,0,1,0.0,42,13.9,0.0,0,0.0,0.0,0.0,No,0
12195,2004,2544,Craig Darby\darbycr01,31,C,NJD,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0.0,14,7.1,0.0,0,0.0,0.0,0.0,No,0
12196,2004,2545,Mathieu Darche\darchma01,27,LW,NSH,2,0,0,0,-1,0,-0.1,0,0,0,0,1,0.0,13,6.65,0.0,0,0.0,0.0,0.0,No,0
12197,2004,2546,Benoit Dusablon\dusabbe01,24,C,NYR,3,0,0,0,-1,2,-0.1,0,0,0,0,3,0.0,25,8.316666667,0.0,0,0.0,0.0,0.0,No,0
12198,2004,2547,Gordie Dwyer\dwyergo01,26,LW,MTL,2,0,0,0,0,7,0.0,0,0,0,0,0,0.0,12,5.916666667,0.0,0,0.0,0.0,0.0,No,0
12199,2004,2548,Karl Dykhuis\dykhuka01,31,D,MTL,9,0,0,0,-2,2,0.0,0,0,0,0,6,0.0,117,13.03333333,0.0,0,0.0,0.0,0.0,No,0
12200,2004,2549,Mike Farrell\farremi01,25,RW,NSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5,5.133333333,0.0,0,0.0,0.0,0.0,No,0
12201,2004,2550,Vernon Fiddler\fiddlve01,23,C,NSH,17,0,0,0,-6,23,-0.5,0,0,0,0,8,0.0,138,8.1,0.0,0,0.0,0.0,0.0,No,0
12202,2004,2551,Colin Forbes\forbeco01,27,C,WSH,2,0,0,0,0,0,0.0,0,0,0,0,2,0.0,18,8.883333333,0.0,0,0.0,0.0,0.0,No,0
12203,2004,2552,Jean-Francois Fortin\fortije01,24,D,WSH,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,16,7.95,0.0,0,0.0,0.0,0.0,No,0
12204,2004,2553,Steve Gainey\gainest01,25,LW,DAL,7,0,0,0,1,7,0.0,0,0,0,0,0,0.0,38,5.45,0.0,0,0.0,0.0,0.0,No,0
12205,2004,2554,Ken Gernander\gernake01,34,RW,NYR,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0.0,13,6.633333333,0.0,0,0.0,0.0,0.0,No,0
12206,2004,2555,Chris Hajt\hajtch01,25,D,WSH,5,0,0,0,0,2,0.1,0,0,0,0,1,0.0,54,10.73333333,0.0,0,0.0,0.0,0.0,No,0
12207,2004,2556,Denis Hamel\hamelde01,26,LW,OTT,5,0,0,0,-3,0,-0.2,0,0,0,0,6,0.0,31,6.266666667,0.0,0,0.0,0.0,0.0,No,0
12208,2004,2557,Jeff Hamilton\hamilje01,26,C,NYI,1,0,0,0,0,0,0.0,0,0,0,0,1,0.0,10,10.0,0.0,0,0.0,0.0,0.0,No,0
12209,2004,2558,Casey Hankinson\hankica01,27,LW,MDA,4,0,0,0,0,4,0.0,0,0,0,0,0,0.0,25,6.333333333,0.0,0,0.0,0.0,0.0,No,0
12210,2004,2559,Paul Healey\healepa01,28,RW,NYR,4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,19,4.833333333,0.0,0,0.0,0.0,0.0,No,0
12211,2004,2560,Chris Higgins\higgich01,20,C,MTL,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,13,6.3,0.0,0,0.0,0.0,0.0,No,0
12212,2004,2561,Josh Holden\holdejo01,26,C,TOR,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,11,10.53333333,0.0,0,0.0,0.0,0.0,No,0
12213,2004,2562,Jody Hull\hulljo01,34,RW,OTT,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3,2.85,0.0,0,0.0,0.0,0.0,No,0
12214,2004,2563,Ivan Huml\humliv01,22,LW,BOS,7,0,0,0,-3,6,-0.2,0,0,0,0,11,0.0,65,9.216666667,0.0,0,0.0,0.0,0.0,No,0
12215,2004,2564,Doug Janik\janikdo01,23,D,BUF,4,0,0,0,0,19,0.0,0,0,0,0,3,0.0,34,8.433333333,0.0,0,0.0,0.0,0.0,No,0
12216,2004,2565,Jason Jaspers\jaspeja01,22,C,PHX,3,0,0,0,-1,2,-0.1,0,0,0,0,3,0.0,34,11.4,0.0,0,0.0,0.0,0.0,No,0
12217,2004,2566,Randy Jones\jonesra01,22,D,PHI,5,0,0,0,1,0,0.1,0,0,0,0,5,0.0,60,12.0,0.0,0,0.0,0.0,0.0,No,0
12218,2004,2567,Ty Jones\jonesty01,24,RW,FLA,6,0,0,0,0,7,0.0,0,0,0,0,1,0.0,19,3.083333333,0.0,0,0.0,0.0,0.0,No,0
12219,2004,2568,Boyd Kane\kanebo01,25,LW,PHI,7,0,0,0,-4,7,-0.3,0,0,0,0,6,0.0,70,9.933333333,0.0,0,0.0,0.0,0.0,No,0
12220,2004,2569,Chris Kelly\kellych01,23,C,OTT,4,0,0,0,-2,0,-0.2,0,0,0,0,4,0.0,38,9.483333333,0.0,0,0.0,0.0,0.0,No,0
12221,2004,2570,Steve Kelly\kellyst01,27,C,LAK,3,0,0,0,0,0,-0.1,0,0,0,0,5,0.0,32,10.5,0.0,0,0.0,0.0,0.0,No,0
12222,2004,2571,Zenith Komarniski\komarze01,25,D,CBJ,2,0,0,0,0,0,0.0,0,0,0,0,1,0.0,30,14.8,0.0,0,0.0,0.0,0.0,No,0
12223,2004,2572,Maxim Kondratiev\kondrma01,21,D,TOR,7,0,0,0,0,2,0.1,0,0,0,0,6,0.0,109,15.6,0.0,0,0.0,0.0,0.0,No,0
12224,2004,2573,Jordan Krestanovich\krestjo01,22,LW,COL,14,0,0,0,0,6,-0.2,0,0,0,0,25,0.0,142,10.13333333,0.0,0,0.0,0.0,0.0,No,0
12225,2004,2574,Kristian Kudroc\kudrokr01,22,D,FLA,2,0,0,0,0,2,0.0,0,0,0,0,0,0.0,15,7.25,0.0,0,0.0,0.0,0.0,No,0
12226,2004,2575,Mikhail Kuleshov\kulesmi01,23,LW,COL,3,0,0,0,-1,0,-0.1,0,0,0,0,4,0.0,34,11.31666667,0.0,0,0.0,0.0,0.0,No,0
12227,2004,2576,Tomas Kurka\kurkato01,22,LW,CAR,3,0,0,0,0,0,0.0,0,0,0,0,3,0.0,26,8.75,0.0,0,0.0,0.0,0.0,No,0
12228,2004,2577,Zdenek Kutlak\kutlazd01,23,D,BOS,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0.0,23,11.55,0.0,0,0.0,0.0,0.0,No,0
12229,2004,2578,Bryce Lampman\lampmbr01,21,D,NYR,8,0,0,0,-4,0,-0.3,0,0,0,0,7,0.0,156,19.56666667,0.0,0,0.0,0.0,0.0,No,0
12230,2004,2579,Patrick Leahy\leahypa01,24,LW,BOS,6,0,0,0,1,0,0.0,0,0,0,0,2,0.0,33,5.45,0.0,0,0.0,0.0,0.0,No,0
12231,2004,2580,Brad Leeb\leebbr01,24,RW,TOR,1,0,0,0,-1,0,-0.1,0,0,0,0,1,0.0,11,10.51666667,0.0,0,0.0,0.0,0.0,No,0
12232,2004,2581,Bill Lindsay\lindsbi01,32,LW,ATL,24,0,0,0,-6,25,-0.5,0,0,0,0,10,0.0,142,5.916666667,0.0,0,0.0,0.0,0.0,No,0
12233,2004,2582,Doug Lynch\lynchdo01,20,D,EDM,2,0,0,0,0,0,0.0,0,0,0,0,2,0.0,21,10.26666667,0.0,0,0.0,0.0,0.0,No,0
12234,2004,2583,Brett Lysak\lysakbr01,23,C,CAR,2,0,0,0,0,2,0.0,0,0,0,0,0,0.0,7,3.4,0.0,0,0.0,0.0,0.0,No,0
12235,2004,2584,Jason MacDonald\macdoja01,29,RW,NYR,4,0,0,0,-1,19,-0.1,0,0,0,0,3,0.0,33,8.183333333,0.0,0,0.0,0.0,0.0,No,0
12236,2004,2585,Jeff MacMillan\macmije01,24,D,DAL,4,0,0,0,-2,0,-0.1,0,0,0,0,3,0.0,33,8.316666667,0.0,0,0.0,0.0,0.0,No,0
12237,2004,2586,Tomas Malec\malecto01,21,D,CAR,2,0,0,0,-1,2,-0.1,0,0,0,0,1,0.0,19,9.533333333,0.0,0,0.0,0.0,0.0,No,0
12238,2004,2587,Greg Mauldin\mauldgr01,21,C,CBJ,6,0,0,0,-2,4,-0.2,0,0,0,0,6,0.0,53,8.783333333,0.0,0,0.0,0.0,0.0,No,0
12239,2004,2588,Steve McLaren\mclarst01,28,LW,STL,6,0,0,0,0,25,0.0,0,0,0,0,2,0.0,17,2.783333333,0.0,0,0.0,0.0,0.0,No,0
12240,2004,2589,Grant McNeill\mcneigr01,20,D,FLA,3,0,0,0,0,5,0.0,0,0,0,0,0,0.0,8,2.716666667,0.0,0,0.0,0.0,0.0,No,0
12241,2004,2590,Freddy Meyer\meyerfr01,23,D,PHI,1,0,0,0,0,0,0.0,0,0,0,0,1,0.0,15,15.4,0.0,0,0.0,0.0,0.0,No,0
12242,2004,2591,Norm Milley\milleno01,23,RW,BUF,2,0,0,0,0,2,0.0,0,0,0,0,2,0.0,17,8.333333333,0.0,0,0.0,0.0,0.0,No,0
12243,2004,2592,Graham Mink\minkgr01,24,C,WSH,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0.0,11,5.533333333,0.0,0,0.0,0.0,0.0,No,0
12244,2004,2593,Gavin Morgan\morgaga01,27,C,DAL,6,0,0,0,0,21,0.0,0,0,0,0,7,0.0,35,5.816666667,0.0,0,0.0,0.0,0.0,No,0
12245,2004,2594,Joe Motzko\motzkjo01,23,RW,CBJ,2,0,0,0,0,0,0.0,0,0,0,0,1,0.0,15,7.266666667,0.0,0,0.0,0.0,0.0,No,0
12246,2004,2595,Lawrence Nycholat\nychola01,24,D,NYR,9,0,0,0,-2,6,-0.1,0,0,0,0,6,0.0,154,17.15,0.0,0,0.0,0.0,0.0,No,0
12247,2004,2596,Colton Orr\orrco01,21,RW,BOS,1,0,0,0,-1,0,0.0,0,0,0,0,0,0.0,2,2.216666667,0.0,0,0.0,0.0,0.0,No,0
12248,2004,2597,Mike Pandolfo\pandomi01,24,LW,CBJ,3,0,0,0,-2,0,-0.1,0,0,0,0,3,0.0,25,8.3,0.0,0,0.0,0.0,0.0,No,0
12249,2004,2598,Scott Pellerin\pellesc01,34,LW,STL,2,0,0,0,-3,2,-0.2,0,0,0,0,1,0.0,28,14.08333333,0.0,0,0.0,0.0,0.0,No,0
12250,2004,2599,Mike Peluso\pelusmi02,29,RW,PHI,1,0,0,0,0,0,0.0,0,0,0,0,2,0.0,10,9.566666667,0.0,0,0.0,0.0,0.0,No,0
12251,2004,2600,Eric Perrin\perrier01,28,C,TBL,4,0,0,0,-1,0,-0.1,0,0,0,0,3,0.0,34,8.533333333,0.0,0,0.0,0.0,0.0,No,0
12252,2004,2601,Tomi Pettinen\pettito01,26,D,NYI,4,0,0,0,-2,2,-0.1,0,0,0,0,2,0.0,42,10.4,0.0,0,0.0,0.0,0.0,No,0
12253,2004,2602,Tuomas Pihlman\pihlmtu01,21,LW,NJD,2,0,0,0,0,2,0.0,0,0,0,0,1,0.0,14,6.933333333,0.0,0,0.0,0.0,0.0,No,0
12254,2004,2603,Domenic Pittis\pittido01,29,C,BUF,4,0,0,0,-1,4,-0.1,0,0,0,0,3,0.0,46,11.61666667,0.0,0,0.0,0.0,0.0,No,0
12255,2004,2604,Libor Pivko\pivkoli01,23,LW,NSH,1,0,0,0,0,0,0.0,0,0,0,0,2,0.0,7,6.833333333,0.0,0,0.0,0.0,0.0,No,0
12256,2004,2605,Tomas Plekanec\plekato01,21,LW,MTL,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,18,9.033333333,0.0,0,0.0,0.0,0.0,No,0
12257,2004,2606,Andrej Podkonicky\podkoan01,25,C,WSH,2,0,0,0,-1,0,-0.1,0,0,0,0,1,0.0,7,3.566666667,0.0,0,0.0,0.0,0.0,No,0
12258,2004,2607,John Pohl\pohljo01,24,C,STL,1,0,0,0,-2,0,-0.1,0,0,0,0,1,0.0,8,8.3,0.0,0,0.0,0.0,0.0,No,0
12259,2004,2608,Jame Pollock\polloja01,24,D,STL,9,0,0,0,-1,6,0.1,0,0,0,0,19,0.0,139,15.41666667,0.0,0,0.0,0.0,0.0,No,0
12260,2004,2609,Jason Pominville\pominja01,21,RW,BUF,1,0,0,0,0,0,0.0,0,0,0,0,3,0.0,14,14.36666667,0.0,0,0.0,0.0,0.0,No,0
12261,2004,2610,Mark Popovic\popovma01,21,D,MDA,1,0,0,0,0,0,0.0,0,0,0,0,1,0.0,14,13.8,0.0,0,0.0,0.0,0.0,No,0
12262,2004,2611,Jamie Pushor\pushoja01,30,D,TOT,14,0,0,0,-5,2,-0.2,0,0,0,0,10,0.0,184,13.16666667,0.0,0,0.0,0.0,0.0,No,0
12263,2004,2612,Patrick Rissmiller\rissmpa01,25,C,SJS,4,0,0,0,0,0,0.0,0,0,0,0,2,0.0,28,7.116666667,0.0,0,0.0,0.0,0.0,No,0
12264,2004,2613,Jani Rita\ritaja01,22,RW,EDM,2,0,0,0,0,0,0.0,0,0,0,0,1,0.0,9,4.566666667,0.0,0,0.0,0.0,0.0,No,0
12265,2004,2614,Nathan Robinson\robinna01,22,C,DET,5,0,0,0,-1,2,-0.1,0,0,0,0,5,0.0,30,6.016666667,0.0,0,0.0,0.0,0.0,No,0
12266,2004,2615,Darren Rumble\rumblda01,35,D,TBL,5,0,0,0,-2,2,-0.1,0,0,0,0,5,0.0,58,11.56666667,0.0,0,0.0,0.0,0.0,No,0
12267,2004,2616,Martin Samuelsson\samuema01,22,RW,BOS,6,0,0,0,-1,0,-0.1,0,0,0,0,7,0.0,34,5.633333333,0.0,0,0.0,0.0,0.0,No,0
12268,2004,2617,Richard Scott\scottri01,25,LW,NYR,5,0,0,0,0,23,-0.1,0,0,0,0,1,0.0,30,6.016666667,0.0,0,0.0,0.0,0.0,No,0
12269,2004,2618,Dennis Seidenberg\seidede01,22,D,PHI,5,0,0,0,-4,2,-0.3,0,0,0,0,14,0.0,87,17.33333333,0.0,0,0.0,0.0,0.0,No,0
12270,2004,2619,Timofei Shishkanov\shishti01,20,LW,NSH,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0.0,13,6.533333333,0.0,0,0.0,0.0,0.0,No,0
12271,2004,2620,Denis Shvidki\shvidde01,23,RW,FLA,2,0,0,0,0,0,0.0,0,0,0,0,4,0.0,28,14.08333333,0.0,0,0.0,0.0,0.0,No,0
12272,2004,2621,Mike Siklenka\siklemi01,24,RW,NYR,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,2.366666667,0.0,0,0.0,0.0,0.0,No,0
12273,2004,2622,Reid Simpson\simpsre01,34,LW,PIT,2,0,0,0,0,17,0.0,0,0,0,0,2,0.0,10,4.766666667,0.0,0,0.0,0.0,0.0,No,0
12274,2004,2623,Blake Sloan\sloanbl01,28,RW,DAL,28,0,0,0,-1,7,-0.3,0,0,0,0,23,0.0,201,7.183333333,0.0,0,0.0,0.0,0.0,No,0
12275,2004,2624,Nathan Smith\smithna02,21,C,VAN,2,0,0,0,-1,0,-0.1,0,0,0,0,1,0.0,11,5.266666667,0.0,0,0.0,0.0,0.0,No,0
12276,2004,2625,Martin Sonnenberg\sonnema01,26,LW,CGY,5,0,0,0,-2,2,-0.1,0,0,0,0,7,0.0,44,8.85,0.0,0,0.0,0.0,0.0,No,0
12277,2004,2626,Matthew Spiller\spillma01,20,D,PHX,51,0,0,0,-11,54,-0.4,0,0,0,0,22,0.0,546,10.7,0.0,0,0.0,0.0,0.0,No,0
12278,2004,2627,P.J. Stock\stockpj01,28,C,BOS,1,0,0,0,0,0,0.0,0,0,0,0,1,0.0,6,6.066666667,0.0,0,0.0,0.0,0.0,No,0
12279,2004,2628,Garret Stroshein\strosga01,23,RW,WSH,3,0,0,0,-1,14,-0.1,0,0,0,0,2,0.0,22,7.266666667,0.0,0,0.0,0.0,0.0,No,0
12280,2004,2629,Mike Stuart\stuarmi01,23,D,STL,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,19,9.516666667,0.0,0,0.0,0.0,0.0,No,0
12281,2004,2630,Mike Stutzel\stutzmi01,24,LW,PHX,9,0,0,0,-4,0,-0.3,0,0,0,0,3,0.0,52,5.783333333,0.0,0,0.0,0.0,0.0,No,0
12282,2004,2631,Alexander Suglobov\sugloal01,22,RW,NJD,1,0,0,0,0,0,0.0,0,0,0,0,2,0.0,8,8.3,0.0,0,0.0,0.0,0.0,No,0
12283,2004,2632,Joey Tetarenko\tetarjo01,25,RW,CAR,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,7,3.516666667,0.0,0,0.0,0.0,0.0,No,0
12284,2004,2633,Layne Ulmer\ulmerla01,23,C,NYR,1,0,0,0,-1,0,-0.1,0,0,0,0,1,0.0,9,9.45,0.0,0,0.0,0.0,0.0,No,0
12285,2004,2634,Rob Valicevic\valicro01,33,C,DAL,7,0,0,0,-1,2,-0.1,0,0,0,0,4,0.0,55,7.833333333,0.0,0,0.0,0.0,0.0,No,0
12286,2004,2635,Julien Vauclair\vauclju01,24,D,OTT,1,0,0,0,1,2,0.1,0,0,0,0,0,0.0,13,12.8,0.0,0,0.0,0.0,0.0,No,0
12287,2004,2636,Kris Vernarsky\vernakr01,21,C,BOS,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0.0,20,6.55,0.0,0,0.0,0.0,0.0,No,0
12288,2004,2637,Mike Weaver\weavemi01,25,D,ATL,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0.0,8,8.466666667,0.0,0,0.0,0.0,0.0,No,0
12289,2004,2638,Steve Webb\webbst01,28,RW,TOT,10,0,0,0,-4,4,-0.3,0,0,0,0,3,0.0,51,5.133333333,0.0,0,0.0,0.0,0.0,No,0
12290,2004,2639,Kyle Wellwood\wellwky01,20,C,TOR,1,0,0,0,-1,0,-0.1,0,0,0,0,1,0.0,8,7.933333333,0.0,0,0.0,0.0,0.0,No,0
12291,2004,2640,Peter White\whitepe01,34,C,PHI,3,0,0,0,-1,2,-0.1,0,0,0,0,2,0.0,19,6.416666667,0.0,0,0.0,0.0,0.0,No,0
12292,2004,2641,Clarke Wilm\wilmcl01,27,C,TOR,10,0,0,0,0,7,-0.2,0,0,0,0,10,0.0,117,11.75,0.0,0,0.0,0.0,0.0,No,0
12293,2004,2642,Jeremy Yablonski\yabloje01,23,RW,STL,1,0,0,0,-1,5,-0.1,0,0,0,0,1,0.0,8,7.883333333,0.0,0,0.0,0.0,0.0,No,0
12294,2004,2643,Nolan Yonkman\yonkmno01,22,D,WSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5,5.0,0.0,0,0.0,0.0,0.0,No,0
12295,2004,2644,Miroslav Zalesak\zalesmi01,24,RW,SJS,2,0,0,0,-1,0,-0.1,0,0,0,0,3,0.0,24,12.03333333,0.0,0,0.0,0.0,0.0,No,0
